#taxonomy	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	0.24552532055752	0.297745905949607	0.279639473658871	0.439379903123486	0.170072348852066	0.268208906871744	0.386105664253229	0.250672879392799	0.160434336711269	0.256223289731457	0.241730969612252	0.223886149231302	0.0955312260091728	0.234318074797393	0.23661909114519	0.460921723534914	0.42661043778774	0.189612392983396	0.329063603479406	0.261969355409601	0.245561657146181	0.084078720928634	0.262320317108934	0.297665724190426	0.213462633932085	0.192738300159302	0.124326748759511	0.130526240268913	0.190650562334293	0.24630520558539	0.0913809405635174	0.0227886544081561	0.28896178418067	0.401411199459547
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	0.0984029321658632	0.0704124666668225	0.0311518309002796	0.0918458794211884	0.1328198340003	0.0894660291164765	0.0361039840903853	0.0737628477649784	0.0632348797630066	0.0385246936497166	0.0451223043412699	0.0361984859735119	0.0861513769165684	0.0321907817705157	0.0338284617412794	0.000381268681747755	0.0154036124648882	0.0355041714231997	0.0930396865610928	0.0635222445379966	0.0250535500982489	0.0332711361177523	0.0633831133864024	0.0738785957898367	0.101931732581802	0.0722734617088555	0.115096008481115	0.0284881662685433	0.118337333604475	0.0262831368151806	0.0307518047500939	0.0862338852684121	0.128066818522632	0.00107007111446107
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	0.12722781437516	0.0841208454766206	0.00913512836867173	0.0901146988397801	0.0374190104963105	0.0373290003706826	0.0983548660061647	0.0990090539568332	0.0316872259262135	0.0324499336939069	0.0132676380952205	0.031688281529646	0.0201995332098014	0.0313239545937307	0.074075776367126	0.00027100889744485	0.00253477373841814	0.0582406629890796	0.0882064944419521	0.0607878721091677	0.140923514752234	0.0148144352530319	0.0620716671854787	0.0800396428776692	0.0833864252172707	0.021423939310141	0.0320074272487187	0.00124494406866775	0.0149639557025054	0.0274171339463009	0.00149904823434647	0.00246173419221568	0.0596090414676389	0.0760223169639359
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	3.15384664466266e-05	7.85856683112203e-05	8.32237821013386e-05	1.43404620726327e-05	0.0133078433618423	3.92083891576388e-05	9.21543862602732e-05	3.59532762284681e-05	4.5942479434198e-05	0.00020654408965927	0.000183017854956731	0.000112043284946412	0.12083250565209	5.80302712492044e-05	3.50892019405811e-05	5.55011372164453e-05	1.43696507750304e-05	2.1560713964357e-05	0.000136825601743493	5.66918340190497e-05	8.54216443273144e-05	0.418397919705186	2.2789744407837e-05	3.56056963506965e-05	1.79575489788245e-05	0.000704534481379377	0.000113541555582042	0.447494469202189	0.0643031523020249	2.64740525541712e-05	3.15406680521454e-05	0.538287353943546	0.000233797928130446	0.000108352426812572
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	0.0577261494905079	0.000107799671400893	0.00127839065839412	2.48568009258967e-05	0.00222466520796015	0.0423234956762132	0.000467560468042454	0.0289436779943456	0.0864189669164716	0.0515480395101397	0.0553349165071621	0.0739456098260852	0.139949409773348	0.143050663449211	0.00131263268104484	0.000242423027440393	0.000232853659149924	0.0945293569243958	0.000131657728296347	0.0367435276292006	9.86282801279189e-05	0.0549922534680259	0.037224457746519	0.0391387907240152	0.0493963765101518	0.0764486914134911	0.021212197248656	0.000289624446773201	0.00260177495536102	0.127657730135913	0.159240167976586	0.000302330234220431	0.0493532480297098	0.000618117871078428
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	0.0380663820912555	0.0234036300151679	0.0489647007359917	0.0293312162987191	0.031870336498325	0.0380432465265043	0.0462542042256605	0.044416493076874	0.0773959221106324	0.0576715746369861	0.0432230508135891	0.0531902384044445	0.037417211688342	0.0610780694537719	0.0292705720948427	0.0228118955086215	0.0465214178011887	0.0455023057027514	0.0442365045291489	0.0437527191378255	0.0478920382812603	0.0365905427738125	0.0497500120423081	0.0421183146450154	0.0482681739764822	0.0387798518569052	0.0227823326830309	0.0280659320496943	0.0610763095466898	0.0467102132053784	0.0428093515654569	0.0245910077275471	0.0370078633680638	0.0257137034368626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	0.000216393986544195	0.0624063691200976	0.105741432191876	0.0003349931940167	0.000487678731893599	0.000128080737914953	0.00144137606355157	0.0133279716857809	0.000701349749337251	0.000331858759861261	0.224129493381291	0.111796272027784	0.00274180881862615	0.000550078612883083	0.0234929620203868	0.00103744433412279	0.000490364332697912	0.0173457381224183	0.00150778860050788	0.00075610344922036	0.000196132591251531	0.00217711084143709	0.192260844508509	0.117913870661607	0.000438164195083317	0.014546708199685	0.0120341502888723	0.000339022321958884	0.00789148097467324	0.000437805189095837	0.000335856124643175	0.000612184524043633	0.000395356922607192	0.305306232864273
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	0.0387859331147517	0.00180396469078731	0.217511200820591	0.00279333080558789	0.00346924967143679	0.0103407225354628	0.154356560424935	0.0142328879920851	0.00227328040643392	0.049806390710506	0.00371416774056672	0.00348702368661604	0.0185469602479564	0.0239776849427767	0.0905360715760414	0.13973330125776	0.000641082374349651	0.0114297656867849	0.00555275697435283	0.0786489847596638	0.00178317682533269	0.0124377767474064	0.0034745727743009	0.0387109616481793	0.0347086629714715	0.0102447841099252	0.0572330989317057	0.00287330973996723	0.00321916893189796	0.0478464795410035	0.000378141415877919	0.0127125759459362	0.0280778144982472	0.00433209727939055
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	0.00900031265011535	0.0383956721207263	0.00200585363527441	0.0649550273549094	0.0280066928887467	0.0392993852941422	0.00648610742927278	0.0320754849175084	0.0245382271960287	0.0342495499083496	0.0646321310278326	0.0480809906549244	0.0057778390494358	0.0149699965363182	0.00199687211888617	0.0561281701312184	0.000295067715346362	0.00882781872556632	0.0476153094067355	0.00177209755326962	0.0287935569600797	0.000543444525957652	0.0480744478795956	0.0180738159353715	0.0157834363315882	0.0111462633886931	0.00454856253881428	0.0285446209830412	0.0254338413520719	0.0249827313537197	0.000493559464903901	0.000581404296577752	0.0370304602758816	0.0462315807691895
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	0.013848121319183	0.00278497091453852	0.000693990050745873	5.41113435540675e-05	0.0241182520555127	0.0296412154665986	0.000554962878583966	0.00358887447070324	0.0824495948483942	0.019337479347936	0.0139284759438679	0.0407734018855812	0.0151110003131608	0.0328735441806821	0.000767514515686232	5.55011372164453e-05	6.76026752370747e-05	0.117153157825289	0.0174905446372608	0.0684542217686876	0.00414463570338121	0.0226917771781627	0.00824056439837923	0.0205489725513724	0.0124961118002646	0.0823282042410945	0.0280993394516131	0.000652463601410897	0.0295152689901841	0.0170963380182825	0.06967957454065	0.00254347279626396	0.000757085376099731	0.000179072383238898
