#taxonomy	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.729192861368387	0.771741937519427	0.831823306969201	0.730958973467659	0.530058367941205	0.763365118812038	0.898246962214665	0.823125921648408	0.82849032721804	0.843699214025638	0.844266453027627	0.836441949005884	0.750237293092536	0.830090992674283	0.757464424614927	0.806537328598474	0.843124073116702	0.871381716917025	0.824522150120818	0.837461751590822	0.903562054469224	0.895343290720117	0.839432093381323	0.796959357639595	0.71229679862186	0.652610899209338	0.411778211312754	0.802872780477019	0.683396183109984	0.875270905197779	0.769068240141635	0.670204568811763	0.733778889790788	0.947408349936161
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.221924885581907	0.174254809209189	0.136387500934261	0.2077837351244	0.352552756093327	0.201526709326483	0.0897783984008923	0.155491835287532	0.137291830409443	0.109483750457971	0.114726754496735	0.135493611683859	0.196107380244618	0.129725462413612	0.129803359618111	0.156151243012008	0.140075355754996	0.0996458580862308	0.165676854842064	0.128997915566537	0.0719713882450264	0.0698427239464279	0.134179972338084	0.152089451602186	0.247505462217942	0.232513027796829	0.402664776398412	0.176560061347456	0.266316554285848	0.0825881517873919	0.167537443278788	0.149514612912989	0.198353521683601	0.0242491276811544
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0225510973289836	0.0116823876955293	0.0039009714943644	0.0268090158293844	0.0499168112187363	0.00977563162672829	0.0007229791629259	1.62250682466933e-05	0.00386992695436545	8.3105387574075e-05	0.000277533394205658	6.24927892935431e-05	9.778016991727e-05	0.0232160376326309	0.0571242323310424	0.0191360124975939	4.52317416441297e-05	0.00815167473564409	4.15890767889394e-05	0.00293120138064787	0.00307096431201717	0.0177691154372823	0.00401220356283124	0.0350332016109475	2.60774841692494e-05	0.073951756240003	0.0709578265260675	5.11620850137432e-05	0.00133873337963207	0.01591241838806	0.0127760501656058	0.0967453329480105	0.00304542263156827	0.00874400448389976
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.00802444322301251	0.0269136924863921	8.82676476832379e-05	0.0227020986979434	0.0281578378710285	0.00566446865526171	0.00261799919420069	0.0065549275716641	0.0116356598546764	0.034791517097292	0.0240272994181358	0.00902410668591494	0.0346630702356722	0.00855342018933585	0.0272596148737691	0.0104822900326083	7.9196370748747e-05	0.000468873659678216	4.25734336360149e-05	0.00139500130900808	0.00613518481000849	0.00480039192994252	0.00801611994587781	0.00733168949029184	0.00549844534471623	0.00875247043899198	0.0252087345448615	1.17613988537341e-05	0.0219485302709662	0.0156520649912273	9.70482093912166e-06	0.0230478923239243	0.0556088549986673	0.00222831492523773
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.000261787501834427	1.48991415757332e-05	0.000199691223719741	1.52964928774749e-06	0.000210185990985619	0.00127917369626797	3.22455495201693e-06	0.000851816082951399	0.00930364286061139	4.1271298569518e-06	5.39648266511001e-06	0.000420069873594467	0.0019626506177989	0.000277154993414169	0.00666892522515777	1.03948618198025e-05	2.28608080511847e-06	0.0111609754526959	0.000219511576897834	0.0174971808021491	0.00874110694649374	4.43670693863472e-05	2.24444452501425e-06	0.000618333569302843	0.0191572694032097	0.00287864261584922	0.0280071261440409	4.11648959880692e-06	5.23215234353336e-06	0.0043452240657912	0.0388626088499649	0.00996150761554128	1.20991317449546e-05	0.0012496888958215
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.00781534136743863	0.00610338952549448	0.00507046050951296	0.00541591450943096	0.0108115895138445	0.00177434297767131	0.0024228287628944	0.00606559426340587	0.00151552027095595	0.00325461708582986	0.0100814005445205	0.00302184067518837	0.00215248509182747	0.00102036560279851	0.00183897071015355	5.19743090990124e-06	0.00109568587159607	0.00100616665166999	0.00315363324881809	0.00307112616948141	0.000561141525400154	0.00349291730769792	0.0043222822064409	0.0041020846153954	0.0084647201308184	0.00741487010373915	0.0187155376286752	0.000647170971926717	0.0112861014151577	0.00177013079392204	2.42620523478041e-06	0.00528359704578217	0.00255772086520179	0.00356217693115021
k__Bacteria;p__Firmicutes;NA;NA	0.00248971581654092	0.00271427302706152	0.0023637388249719	0.00160689657677874	0.00590882415107886	0.00280094930044882	0.000944964314359486	0.0019560426026042	0.00237563327200885	0.00209545638646144	0.00133154355131114	0.00241762045207801	0.00396670364988709	0.0027361877375992	0.00401894915747614	0.00135523010975675	0.00247027360141659	0.00298457776503939	0.00238066703465207	0.00243244063866005	0.00164942451382018	0.000983782482214637	0.00149669919902681	0.00156062290343427	0.00235259506882582	0.00665023700377525	0.00687459617471599	0.00346461406733871	0.00533086561774802	0.0012293037203154	0.00284593874039743	0.00226303072379705	0.00153641180320122	0.000190343944417387
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.000261787501834427	0.000790238783575654	0.00196962950973168	0.00181454646759046	0.0027147055802019	0.0100015699692492	9.26635265158548e-05	0.000483617659216779	0.00222181319846017	0.00238998338079845	0.00232819680694746	0.00850049846319507	6.43058775131596e-05	0.000218520240172785	0.00130348971997581	0.000111187896965387	0.00540462160627222	0.000198646044658276	0.000330497811405595	0.000561822444997774	0.00238112833562389	0.00216544625981439	3.0386325877116e-05	3.01386799818888e-05	0.00147501745786066	0.00402823173215183	0.0104263767697741	0.00230464610538919	2.19750398428401e-05	2.52638101516948e-05	0.000990584937286061	0.00084816626794872	0.000570972261317047	0.00934485141446276
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00228097856751556	0.0035556363160441	0.00782532818369942	0.00045602669390972	0.0011512996697246	0.000653963257491784	0.00202688735747043	0.000257757334191787	0.000359979680629982	0.00030221846361588	0.000443590875072043	0.00162481252163212	0.00184240743587361	0.000864409248816273	0.00363692164902446	0.000939621259497145	0.000473545309631683	0.00139109726498031	0.0009447364839807	0.0029159136950697	0.000205405335537062	0.000620305787007239	0.000737904299993146	0.000391802839764554	0.000408651353718118	0.000449521424142346	0.00683256698010827	0.00636085853507073	0.00089504686090044	0.00108710023802442	0.00250453700378904	0.00504590528924009	0.000689650509462411	0.00157674596937153
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.00159770589559674	2.62926027807057e-06	0.00249946466244847	2.67688625355811e-06	0.000812404279764639	0.000968120475617365	0.000780172584969569	0.000439183097313903	0.000585621225192878	0.000665405891027638	1.079296533022e-06	3.1431284555924e-05	0.00182831299696661	2.23658337106308e-05	0.00626960022279172	2.26459489645697e-05	0.00317438648939308	0.00149660102531257	0.000258147583145547	0.000520630625523258	0.000124198574975898	0.00124956830633191	0.00328500353672662	0.000615670151071886	0.000567770852930485	0.00346460414704833	0.00927026026735586	0.000398123351198898	0.00266804888504578	0.000835521098609643	1.97562426260691e-05	0.00183347554938431	0.00227196784193125	0.000512674234247402
