#taxonomy	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	0.236719197245254	0.281476463150307	0.269391036091734	0.41851294212532	0.167546173035614	0.265545242291824	0.380814389580139	0.247866355818493	0.154067130088625	0.249265265360152	0.230353104515879	0.210670086619141	0.0746468903034159	0.217485004554875	0.21922312107779	0.450945242657829	0.422055726926879	0.181736111908891	0.331780920462609	0.257245501665661	0.235368794947008	0.0791063893893346	0.260771985220102	0.298279257517902	0.207904455336719	0.184874729812589	0.129228456891857	0.117529002194958	0.191605256788844	0.238345902819787	0.0945863232099998	0.021996853748225	0.287473837515528	0.38315510818399
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	0.100718948151682	0.0705466780362383	0.0365889870519885	0.105887263102615	0.139997215271689	0.105519752388243	0.0357598188064588	0.0699965202482497	0.0672300866428857	0.0440804230503022	0.0595232223393472	0.0341806695899331	0.108209327980774	0.0338746044044248	0.0476923509983944	0.000663729170232777	0.0163434412114981	0.0408069869573973	0.0793910228394153	0.0680128862361237	0.0259126061843475	0.0429150514866666	0.0654093085657481	0.0742785107715924	0.109289006949443	0.065027614779455	0.105506578731336	0.0260393640989659	0.123232596106161	0.031876844223974	0.0331387710390953	0.0818216880809983	0.130140675795632	0.000604723442955994
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	0.125010186219779	0.0806317934782845	0.00890784535623416	0.0844876306963269	0.0323755024541966	0.0390065779496627	0.103533032512468	0.0988373950673056	0.031031910927907	0.0334496010268931	0.0131221922306236	0.0318563699399564	0.0122696520111828	0.0293690873301064	0.0709743772011811	0.000306736320719737	0.00257854083352988	0.0566299869449305	0.0880671273436651	0.0590501920749361	0.136737869376784	0.0133995349407115	0.0583421707998685	0.0819755407349022	0.0764422670176226	0.0213172233488946	0.0315885766375526	0.00119312587044548	0.0162388304380548	0.0274967465615968	0.00146223287475723	0.00277352922502665	0.0561279325937206	0.0832494897961661
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	5.20520659674777e-05	9.14566803772223e-05	5.7342588510929e-05	1.3967414510625e-05	0.0162161495127422	4.69269022994226e-05	0.000107904892783998	3.86348298586037e-05	7.87741020096024e-05	0.000232470302216479	0.000129904402840462	9.70065736927011e-05	0.138905352908581	5.96990280169763e-05	4.59410348181705e-05	5.37134879114698e-05	1.64321310071516e-05	2.95405857119201e-05	0.000140033936719926	7.06664804647156e-05	0.000118987561851032	0.397626816872103	6.01593478216062e-05	3.54318757472885e-05	2.12301238090298e-05	0.000773816917113839	0.000165101657087967	0.476417527629074	0.068793879690118	2.45690896609024e-05	3.86546313421935e-05	0.557540746277672	0.000313345216605719	9.02492794164765e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	0.0568032452225534	0.00024473614434032	0.00167015834097814	2.48721586108904e-05	0.0021154195358204	0.0394263017182703	0.000518307725711633	0.0277531723114038	0.0881425556781021	0.0557985675452893	0.063950664681512	0.0690868277900241	0.13896130304873	0.14859968486126	0.00127127234661778	0.000270344300688942	0.000187798779768084	0.0963777598840447	0.000138284288692989	0.0384942871951144	0.000119802103919236	0.0574668933568874	0.0387243516072541	0.0386610096506259	0.0522580259224463	0.0751554760678566	0.0197712398279109	0.000368080596508299	0.00271304868470275	0.131546456675353	0.154485233959432	0.000397610751309838	0.0466616304251251	0.000356222822781043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	0.0367396534462701	0.0236275252597379	0.0488524235981463	0.02901415467033	0.0322717510246469	0.0367583924621825	0.0466377113135493	0.0438246698559246	0.0764565395971745	0.0570722524096249	0.0418164581269856	0.0512610960261899	0.0364491124115504	0.0606050832159324	0.0281098452401943	0.0232162134410113	0.0471905118807606	0.0454137258445686	0.0452051246208604	0.0438339339878275	0.0486156168660528	0.0383323445024335	0.0502296711064452	0.0423560738868989	0.0471696695807426	0.0385267372330554	0.0234355369162539	0.0277567192724623	0.0612609991010326	0.0455864308668078	0.0432493916037579	0.0250678124778638	0.0373093331691761	0.0259694171713841
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	0.000210607056792513	0.0607118757689331	0.122654319850491	0.000335263182248416	0.000471867088163032	0.000127581295432394	0.0014741204534293	0.0135605245714222	0.000657744129032091	0.000330758742201461	0.217644316231046	0.12069466332681	0.00308039449339075	0.0005086012453675	0.0224957645812523	0.000999446297906018	0.000509541678828167	0.0164380103343509	0.0015163843482028	0.000737215474544332	0.000191008714351803	0.00238764093345274	0.192888223169544	0.116070807316739	0.000424502002319072	0.0163550208310914	0.0120483486955652	0.000355677880426493	0.0086746903412665	0.000407768915714933	0.000289771583611895	0.000625037834538017	0.000426117375756677	0.318345035614926
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	0.0365551402862062	0.00174149042602911	0.201334821174672	0.00279234715898184	0.00346616448901006	0.0101720270858869	0.146862473932343	0.0142215419814764	0.00225062063141501	0.045287719604863	0.00365186905406059	0.00352785828752889	0.016969394417448	0.0253057899112358	0.0790011301498839	0.1409786767104	0.000616768840111452	0.0103890940977604	0.00559649488326592	0.0751725743956483	0.00172719386830607	0.0122212170791125	0.00348257036199584	0.0396600144641879	0.0332483581907708	0.0125927787533708	0.0608707642628545	0.00254588909973167	0.00324522601929532	0.0431886060616197	0.000461085000428874	0.0117243137192691	0.0277300043063138	0.00404399180789557
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	0.00836980139453971	0.0347342424917199	0.00193498853638285	0.0652950053037219	0.0291525219176414	0.0391461513584751	0.00637924121105045	0.0309852484156206	0.0237312987141546	0.0346586427440462	0.0605627363153571	0.0447622702766001	0.00548908492892677	0.0142521247722879	0.00187286509058522	0.0543867416458848	0.000293708989868422	0.00761366198305431	0.0479307680924377	0.00175553626110066	0.0275736798145745	0.000564209730559935	0.0484425325765615	0.0185184024640073	0.0162980795193744	0.00999920612103985	0.00472457969204934	0.0255876236159408	0.0254529066758062	0.0253359737510351	0.000510994817734415	0.000596245096673744	0.0385694912660587	0.0419813600547815
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	0.0132250055484439	0.00322271914685563	0.00090755218223806	5.07755139099004e-05	0.0215836766564261	0.0312058955375587	0.000622366756507466	0.00351268300276969	0.0954751000115107	0.02142766885496	0.0147527312448134	0.0456611302654184	0.0166388963325013	0.038046784632453	0.000787395289204188	7.07830314376911e-05	5.06781826176509e-05	0.128561223901444	0.0182977044512978	0.0718321464632176	0.00465933265306863	0.0249778393108085	0.00804464216337588	0.0207376192102846	0.013568639252297	0.0977581610047263	0.0263212628734181	0.000648087059796014	0.0299207183750815	0.0184006817905392	0.0674201116541733	0.00358116735071931	0.00106723038613393	0.000104776940542929
